X,Y,OBJECTID,ROW_,LOCATION,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKETTYPE,FINEAMT,TOTALPAID,PENALTY1,PENALTY2,ACCIDENTINDICATOR,AGENCYID,TICKETISSUEDATE,VIOLATIONCODE,VIOLATIONDESC,ROW_ID
-76.989842927400005,38.880696708899997,249642,1622598,700 12TH ST SE,288859,3122,400881.5,134761.67,Moving,25,0,25,,No,77,2011-06-27T00:00:00.000Z,T559,VIOLATION OF NO TURN SIGN,
-76.964880425700002,38.897306834,249683,1612857,2800 BLK BENNING ROAD NE E/B,805468,4693,403046.72,136606.06,Photo,150,300,150,,No,25,2011-06-12T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.995238710400002,38.861287765500002,249735,1620693,SUITLAND PK .3 MILES PRIOR TO FIRTH,,3557,400413.4347,132607.0948,Photo,125,125,,,No,25,2011-06-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.008036284400006,38.942388574500001,249836,1607111,NORTH CAPITOL N/B @ HAREWOOD NE,807916,6783,399303.5142,141609.9565,Photo,150,150,,,No,25,2011-06-04T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.964880425700002,38.897306834,249862,1612236,2800 BLK BENNING ROAD NE E/B,805468,4693,403046.72,136606.06,Photo,200,400,200,,No,25,2011-06-11T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,249893,1610239,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-09T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.98079714799999,38.940145231700001,249957,1609317,4100 BLK S. DAKOTA AVE NE (SB),814343,12359,401664.99,141361.07,Photo,125,125,,,No,25,2011-06-07T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.0090655419,38.900215670500003,250655,1605761,N CAPITOL ST S/B @ H ST NW,905702,3950,399213.820477,136928.417149,Photo,150,300,150,,No,25,2011-06-02T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.997720663099997,38.905969482300002,251148,1622452,600 BLK FLORIDA AVE NE NW/B,800500,423,400197.9,137567.1,Photo,125,125,,,No,25,2011-06-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.058947010699995,38.935741299500002,251191,1623200,3500 CONNECTICUT AVE NW,277550,4175,394889.47,140873.67,Moving,75,150,75,,No,2,2011-06-28T00:00:00.000Z,T065,NO LIGHTS RUNNING ON VEHICLE,
-76.995238710400002,38.861287765500002,251216,1615056,SUITLAND PK .3 MILES PRIOR TO FIRTH,,3557,400413.4347,132607.0948,Photo,125,125,,,No,25,2011-06-16T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.012157758300006,38.915733207099997,250882,1613056,RHODE ISLAND W/B @ 1ST NW,804439,3829,398945.82,138651.0214,Photo,150,300,150,,No,25,2011-06-13T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.006192194799993,38.927443584400002,250765,1609436,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,0,125,,No,25,2011-06-08T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,251410,1623597,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,150,150,,,No,25,2011-06-29T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.952139352399996,38.896985935300002,251434,1617309,3400 BLK BENNING ROAD NE W/B,301049,6467,404151.99,136570.94,Photo,125,125,125,,No,25,2011-06-19T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.071561027900003,38.9547004852,251440,1609223,NEBRASKA NE/B @ FESSENDEN NW,802651,2028,393797.48,142979.09,Photo,150,150,,,No,25,2011-06-07T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.995608706,38.912332286599998,251441,1611485,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.009048376,38.954823109400003,252032,1613242,N. CAPITOL NE @ RIGGS RD.,804036,3428,399215.9105,142990.31,Photo,150,300,150,,No,25,2011-06-13T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.960020092199997,38.890105241,252462,1617864,3300 BLK. E. CAPITOL ST. NE W/B,150671,4592,403468.69,135806.8,Photo,125,125,,,No,25,2011-06-20T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.952139352399996,38.896985935300002,255138,1612249,3400 BLK BENNING ROAD NE W/B,301049,6467,404151.99,136570.94,Photo,150,150,,,No,25,2011-06-11T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.031959568399998,38.885975385400002,255190,1619695,14TH ST N/B @ C ST SW,908325,4905,397227.357147,135348.079995,Photo,150,150,,,No,25,2011-06-23T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.994976553,38.878791520699998,254988,1608154,SE/SW FRWY @ 9TH ST ENTRANCE SE E/B,,14746,400436.0807,134550.1426,Photo,125,125,,,No,25,2011-06-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.003735308200007,38.839911820399998,255972,1612274,3500 BLK M.L. KING JR. AVE. SE NE/B,303598,1092,399675.91,130234.21,Photo,125,250,125,,No,25,2011-06-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,255975,1608053,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-06-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.972441655400004,38.917336417,255976,1608061,NY AVE E/B AT BLADENSBURG RD NE,903098,292,402390.133952,138829.281502,Photo,150,0,150,,No,25,2011-06-05T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.935017149800004,38.911339636100003,255981,1614811,DC 295 NE .1 MILE SOUTH OF EASTERN,,5134,405636.164,138165.2343,Photo,125,125,,,No,25,2011-06-16T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.03021416,38.894947381900003,255837,1609360,1300 PENNSYLVANIA AVE NW BLOCK NORT,293198,554,397379.12,136343.99,No Ticket Type,25,25,,,No,16,2011-06-07T00:00:00.000Z,T138,FAIL TO COMPLETE OR MAINTAIN A MANIFEST,
-76.937545205700005,38.889779411100001,255839,1620792,E CAPITOL W/B AT BENNING RD NE,907804,5703,405418.542979,135771.724251,Photo,150,0,150,,No,25,2011-06-25T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.007219838599994,38.845170338599999,255840,1619764,I-295 AT EXIT 2 SE N/B,,14693,399373.44,130817.96,Photo,125,0,125,,No,25,2011-06-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.058112717599997,38.961020934899999,255841,1617710,2800 BLK MILITARY RD NW (W/B),811018,9450,394963.59,143679.89,Photo,150,300,150,,No,25,2011-06-20T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.022982434300005,38.9485396412,255843,1614357,4800 ILLINOIS AVE NW,249903,10040,398007.97,142293,Moving,75,0,75,,Yes,4,2011-06-15T00:00:00.000Z,T705,VIOLATION OF THE CHILD RESTRAINT ACT,
-76.970601778399995,38.917984645099999,255846,1616141,2700 BLK NEW YORK AVE NE (W/B),287175,,402549.67,138901.29,Photo,125,0,125,,No,25,2011-06-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,255847,1607762,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,200,200,,,No,25,2011-06-05T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-76.935017149800004,38.911339636100003,255848,1611795,DC 295 NE .1 MILE SOUTH OF EASTERN,,5134,405636.164,138165.2343,Photo,125,125,,,No,25,2011-06-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.009181177499997,38.87981334,255849,1615039,S CAPITOL RAMP S/B BEFORE I ST SW,809933,8491,399203.562,134663.6004,Photo,150,150,,,No,25,2011-06-16T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.092240072500005,38.9139016062,257025,1608718,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,125,125,,,No,25,2011-06-06T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,257342,1605135,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-01T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.036408875899994,38.954381069100002,257423,1606604,5400 BLK 16TH STREET NW S/B,804735,4083,396844.36,142941.83,Photo,125,125,,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.997720663099997,38.905969482300002,257055,1619044,600 BLK FLORIDA AVE NE NW/B,800500,423,400197.9,137567.1,Photo,125,125,,,No,25,2011-06-22T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.050830196800007,38.923272111199999,257741,1623407,W/B 2300 BLK CALVERT ST NW,308556,4982,395592.43,139489.06,Moving,100,200,100,,No,2,2011-06-28T00:00:00.000Z,T058,FAIL TO KEEP IN LANE,
-77.014778132800004,38.905369265600001,257907,1612562,NEW YORK AVE. W/B @ NEW JERSEY NW,808095,6936,398718.3825,137500.5724,Photo,150,150,,,No,25,2011-06-12T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.014250907700003,38.898769477199998,257582,1623991,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,125,,,No,25,2011-06-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.980711444400001,38.8497534547,258132,1608907,3200 STANTON RD SE,287752,13497,401674.54,131326.87,Moving,50,100,50,,No,7,2011-06-07T00:00:00.000Z,T043,FOLLOW A VEHICLE TOO CLOSELY,
-77.0072437428,38.938546666,258424,1620616,3100 BLK N CAPITOL ST NW SB,816000,14265,399372.1876,141183.465,Photo,200,0,200,,No,25,2011-06-25T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-76.938464323199995,38.874995470599998,258426,1608608,900 RIDGE RD SE,81671,13227,405339.91,134130.54,Moving,125,125,,,No,6,2011-06-06T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018934117900002,38.905652137099999,258427,1611019,5TH ST NW @ M ST NW,904034,4167,398357.910012,137532.039997,Moving,50,50,,,No,5,2011-06-10T00:00:00.000Z,T713,SEAT BELT REGULATION VIOLATION,
-77.0013025274,38.8309664501,259556,1616051,300 ATLANTIC ST SE BLOCK LEFT LANE,800455,382,399887.102334,129241.207413,Moving,50,100,50,,No,7,2011-06-18T00:00:00.000Z,T658,FAIL TO EXHIBIT REGISTRATION,
-77.014250907700003,38.898769477199998,259260,1623592,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,150,150,,,No,25,2011-06-29T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.068057102599994,38.924483435600003,259999,1613502,3400 MASSACHUSETTS AVE NW,301563,7358,394098.69,139624.5,Moving,100,100,,,Yes,2,2011-06-14T00:00:00.000Z,T058,FAIL TO KEEP IN LANE,
-76.935017149800004,38.911339636100003,260000,1607299,DC 295 NE .1 MILE SOUTH OF EASTERN,,5134,405636.164,138165.2343,Photo,150,150,,,No,25,2011-06-04T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,259789,1621316,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-06-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.997720663099997,38.905969482300002,260373,1606496,600 BLK FLORIDA AVE NE NW/B,800500,423,400197.9,137567.1,Photo,125,125,,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.965839705899995,38.860320376,260476,1623719,2900 ALABAMA AVE SE,808385,7178,402965.041505,132500.251448,Moving,100,200,100,,Yes,3,2011-06-29T00:00:00.000Z,T057,FAIL TO SLOW AT AN INTERSECTION,
-77.058112717599997,38.961020934899999,260582,1617971,2800 BLK MILITARY RD NW (W/B),811018,9450,394963.59,143679.89,Photo,125,0,125,,No,25,2011-06-20T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021916724600004,38.899820921200003,260793,1618708,7TH & H ST NW,903250,2783,398099.052316,136884.786012,Moving,25,50,25,,No,1,2011-06-21T00:00:00.000Z,T202,"RIGHT TURN ON RED, VIOLATION NO TURN ON RED SIGN",
-76.995608706,38.912332286599998,261403,1622029,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,250,125,,No,25,2011-06-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.964880425700002,38.897306834,261776,1616931,2800 BLK BENNING ROAD NE E/B,805468,4693,403046.72,136606.06,Photo,150,0,150,,No,25,2011-06-19T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.003735308200007,38.839911820399998,261794,1616248,3500 BLK M.L. KING JR. AVE. SE NE/B,303598,1092,399675.91,130234.21,Photo,125,125,,,No,25,2011-06-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,261797,1612030,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,250,125,,No,25,2011-06-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014036759199996,38.895624628,262322,1607731,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,125,125,,,No,25,2011-06-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.032734993199995,38.934944886700002,262014,1615751,OTIS PL NW @ 14TH ST NW,901860,299,397162.030011,140784.12,Moving,50,0,,,No,3,2011-06-17T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.014036759199996,38.895624628,263068,1623107,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,125,125,,,No,25,2011-06-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.092240072500005,38.9139016062,262915,1614043,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,125,125,,,No,25,2011-06-14T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.964880425700002,38.897306834,263559,1617261,2800 BLK BENNING ROAD NE E/B,805468,4693,403046.72,136606.06,Photo,125,0,125,,No,25,2011-06-19T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014250907700003,38.898769477199998,263488,1612775,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,150,150,,,No,25,2011-06-12T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,264069,1609687,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-06-08T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,264295,1606465,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.008909915499999,38.916864777299999,263982,1606796,RHODE ISLAND AVE NE @ NORTH CAPITOL,913935,5654,399227.5005,138776.6026,Moving,100,0,,,No,5,2011-06-04T00:00:00.000Z,T115,FAIL TO GIVE HAND OR MECHANICAL TURN SIGNAL,
-76.95237695199999,38.859664879599997,264504,1616239,3700 BLK SOUTHERN AVENUE SE (SW/B),31943,1435,404133.54,132428.01,Photo,125,250,125,,No,25,2011-06-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.935017149800004,38.911339636100003,264512,1611481,DC 295 NE .1 MILE SOUTH OF EASTERN,,5134,405636.164,138165.2343,Photo,125,125,,,No,25,2011-06-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014036759199996,38.895624628,264516,1619168,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,125,125,,,No,25,2011-06-22T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.994976553,38.878791520699998,265464,1616371,SE/SW FRWY @ 9TH ST ENTRANCE SE E/B,,14746,400436.0807,134550.1426,Photo,125,125,,,No,25,2011-06-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014250907700003,38.898769477199998,265490,1610304,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,125,,,No,25,2011-06-09T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014036759199996,38.895624628,265080,1614198,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,125,125,125,,No,25,2011-06-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,265091,1622144,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,265899,1614123,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,200,400,200,,No,25,2011-06-14T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,266149,1606470,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014036759199996,38.895624628,266695,1606227,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,125,125,,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,266709,1616973,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-19T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.015224534,38.905214963799999,266815,1609253,3RD ST. S/B @ NEW YORK AVE. N.W.,900244,3929,398679.659997,137483.450013,Photo,150,0,150,,No,25,2011-06-07T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.014250907700003,38.898769477199998,267300,1613169,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,125,,,No,25,2011-06-13T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.935017149800004,38.911339636100003,267308,1623041,DC 295 NE .1 MILE SOUTH OF EASTERN,,5134,405636.164,138165.2343,Photo,125,0,125,,No,25,2011-06-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995238710400002,38.861287765500002,268153,1611401,SUITLAND PK .3 MILES PRIOR TO FIRTH,,3557,400413.4347,132607.0948,Photo,200,400,200,,No,25,2011-06-11T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,267854,1607833,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.0072437428,38.938546666,268018,1606411,3100 BLK N CAPITOL ST NW SB,816000,14265,399372.1876,141183.465,Photo,125,250,125,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.977334205700004,38.854039555,268266,1616685,SUITLAND PKWY S.E. .9 MI SOUTH OF S,,6006,401967.5829,131802.7248,Photo,125,125,,,No,25,2011-06-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.994962021099994,38.9492732645,268731,1613114,8TH ST NE @ DELAFIELD ST NE,902404,1601,400436.910014,142374.200002,Moving,50,100,50,,No,4,2011-06-13T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.036417192399995,38.952542595600001,268830,1605767,16TH ST S/B AT COLORADO AVE NW,903866,2131,396843.557723,142737.74301,Photo,150,150,,,No,25,2011-06-02T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.995608706,38.912332286599998,268967,1622212,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,269737,1606387,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,0,125,,No,25,2011-06-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,269460,1606856,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-06-04T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.054430892900001,38.930618664100002,269614,1620606,3001 CONNECTICUT AVE,293230,2711,395280.68,140304.77,Moving,100,0,,,No,24,2011-06-25T00:00:00.000Z,T107,FAIL TO YIELD RIGHT OF WAY,
-77.058112717599997,38.961020934899999,269906,1610991,2800 BLK MILITARY RD NW (W/B),811018,9450,394963.59,143679.89,Photo,125,125,,,No,25,2011-06-10T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
