X,Y,OBJECTID,ROW_,LOCATION,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKETTYPE,FINEAMT,TOTALPAID,PENALTY1,PENALTY2,ACCIDENTINDICATOR,AGENCYID,TICKETISSUEDATE,VIOLATIONCODE,VIOLATIONDESC,ROW_ID
-77.0451914378,38.915847871099999,466157,2934576,2000 T ST NW BLOCK NORTH SIDE,807781,6674,396080.99,138664.65,No Ticket Type,100,100,,,No,16,2014-01-30T00:00:00.000Z,T676,DIRTY TAXICAB,
-77.061070134600001,38.937163431,466553,2927799,PORTER ST NW @ 30TH ST NW,907219,909,394705.499993,141031.66,Moving,100,0,100,,No,3,2014-01-19T00:00:00.000Z,T667,DEAD OR EXPIRED TAGS,
-77.049979709699997,38.902533746700001,466565,2936090,2200 BLOCK K ST NW E/B,805065,4361,395664.92,137186.89,Photo,100,100,,,No,25,2014-01-31T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.004640717399994,38.895677362100002,466293,2922882,100 MASSACHUSETTS AVE NE BLOCK NOR*,805990,5137,399597.62,136424.6,No Ticket Type,50,50,,,No,16,2014-01-13T00:00:00.000Z,T679,"LOITERING, TAXI OR LIMO",
-76.980473639600007,38.927365006499997,466307,2935572,1700 BLK RHODE ISLAND AVE NE NE/B,43650,13035,401693.34,139942.36,Photo,100,100,,,No,25,2014-01-31T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.038486841099996,38.911505189800003,466390,2933439,1600 17TH ST NW BLOCK WEST SIDE,808622,7386,396662.24,138182.31,No Ticket Type,25,50,25,,No,16,2014-01-28T00:00:00.000Z,T714,HUB CAP REGULATION,
-77.006192194799993,38.927443584400002,466926,2919622,100 BLK MICHIGAN AVE NE E/B,146162,2623,399463.27,139950.92,Photo,100,0,100,,No,25,2014-01-08T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.983304906100003,38.853305123799998,467289,2926061,SUITLAND PKWY W/B @ STANTON RD SE,,3557,401449.3426,131721.086,Photo,,0,,,No,25,2014-01-17T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,468143,2917162,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,150,150,,,No,25,2014-01-04T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.008919021400004,38.9074062424,467695,2934532,NEW YORK AVE SW/B @ N CAPITOL ST NE,913925,13000,399226.6082,137726.6274,Photo,150,150,,,No,25,2014-01-30T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.037886445300003,38.915580488300002,468269,2918272,NEW HAMPSHIRE AVE NW @ T ST NW,900529,5655,396714.499995,138634.679998,Moving,50,50,,,No,3,2014-01-05T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.004595078799994,38.9089048795,468328,2923425,NEW YORK AVE W/B @ FLORIDA AVE NE,904857,5265,399601.653054,137892.960573,Photo,150,150,,,No,25,2014-01-14T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.008919021400004,38.9074062424,468333,2932236,NEW YORK AVE SW/B @ N CAPITOL ST NE,913925,13000,399226.6082,137726.6274,Photo,150,150,,,No,25,2014-01-26T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.984938911699999,38.866951700800001,469381,2930260,1400 GOOD HOPE RD SE,65283,1266,401307.26,133235.93,Moving,100,0,100,,No,6,2014-01-24T00:00:00.000Z,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",
-76.946761515,38.863749777300001,469464,2922267,PENNSYLVANIA E/B @ SOUTHERN AVE SE,903580,3456,404620.655522,132881.732441,Photo,150,150,150,,No,25,2014-01-12T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.029709945500002,38.928143881399997,470060,2916695,3000 13TH ST NW BLOCK WEST SIDE,810367,8886,397424.06,140029.06,No Ticket Type,100,0,,,No,16,2014-01-03T00:00:00.000Z,T519,OPERATING UNSAFE PUBLIC VEHICLE FOR HIRE,
-76.959518843300003,38.924370659,470066,2916497,FORT LINCOLN DR S/B @ 31ST PL NE,906180,21,403510.489633,139610.559103,Photo,,0,,,No,25,2014-01-02T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.033426931700006,38.9620497839,470841,2916842,MILITARY RD W/B @ 14TH ST NW,900063,4223,397103.139835,143793.029027,Photo,150,150,,,No,25,2014-01-03T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.022701376200004,38.946241233400002,470707,2933772,KANSAS AVE NE/B @ BUCHANAN ST NW,900536,4940,398032.270012,142037.850017,Photo,,0,,,No,25,2014-01-28T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.036453750899994,38.934974234,470377,2932934,16TH ST N/B @ OAK ST NW,901991,951,396839.610011,140787.5,Photo,150,150,,,No,25,2014-01-27T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.092240072500005,38.9139016062,472471,2915801,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,100,0,100,,No,25,2014-01-01T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.068648525399993,38.924898733600003,472230,2924311,3500 MASSACHUSETTS AVE NW E/B,284693,5097,394047.44,139670.64,Photo,100,100,,,No,25,2014-01-16T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.049979709699997,38.902533746700001,472749,2935304,2200 BLOCK K ST NW E/B,805065,4361,395664.92,137186.89,Photo,150,150,,,No,25,2014-01-31T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.049979709699997,38.902533746700001,473313,2918610,2200 BLOCK K ST NW E/B,805065,4361,395664.92,137186.89,Photo,150,300,150,,No,25,2014-01-06T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.040640229399997,38.9040801401,474064,2932537,1100 CONNECTICUT AVE NW BLOCK EAST*,243303,6432,396475.11,137358.15,No Ticket Type,150,0,150,,No,16,2014-01-27T00:00:00.000Z,T231,FAILURE TO DISPLAY RATE STICKER SIGN,
-77.014778132800004,38.905369264699999,473925,2917536,NEW YORK AVE W/B @ NEW JERSEY NW,808095,6936,398718.3825,137500.5723,Photo,150,0,150,,No,25,2014-01-04T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.972441655400004,38.917336417,474535,2918794,NY AVE W/B @ BLADENSBURG RD NE,903098,292,402390.133952,138829.281502,Photo,150,150,,,No,25,2014-01-06T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.024299843199998,38.936336295399997,474798,2928612,NEW HAMPSHIRE AVE NW @ GEORGIA AVE*,901931,901,397893.410012,140938.350016,Moving,25,25,,,No,4,2014-01-20T00:00:00.000Z,T183,TURNING LEFT WHERE LEFT TURNS ARE PROHIBITED,
-77.092240072500005,38.9139016062,474828,2929786,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,100,100,,,No,25,2014-01-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.949162613200002,38.895140837200003,475497,2921085,BENNING RD NW/B @ MINNESOTA AVE NE,905137,734,404410.328738,136366.259132,Photo,150,300,150,,No,25,2014-01-10T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.021887581100003,38.958977868799998,475653,2916042,600 BLK MISSOURI AVE NW SE/B,812484,10729,398103.155,143451.715,Photo,150,150,,,No,25,2014-01-01T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.952139352399996,38.896985935300002,476132,2917048,3400 BENNING RD NE,301049,6467,404151.99,136570.94,Moving,200,200,,,No,6,2014-01-03T00:00:00.000Z,T404,"UNREGISTERED VEHICLE, MORE THAN 30 DAYS",
-76.959518843300003,38.924370659,476020,2920013,FORT LINCOLN DR S/B @ 31ST PL NE,906180,21,403510.489633,139610.559103,Photo,,0,,,No,25,2014-01-08T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.070231129299998,38.905030892799999,476092,2929760,M ST W/B @ WHITEHURST FRWY NW,806823,5856,393908.51,137465.2499,Photo,150,150,,,No,25,2014-01-23T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.032986014700001,38.929308228,476749,2916472,3100 14TH ST NW BLOCK WEST SIDE,306304,763,397140.04,140158.41,No Ticket Type,500,0,,,No,16,2014-01-02T00:00:00.000Z,T171,OPERATE VEHICLE WITHOUT VALID ID CARD,
-77.025528982300003,38.941036472100002,476574,2934473,4100 GEORGIA AVE NW,300492,8413,397786.99,141460.14,Moving,100,0,,,No,4,2014-01-29T00:00:00.000Z,T590,DISTRACTED DRIVING,
-77.004595078799994,38.9089048795,476251,2933086,NEW YORK AVE W/B @ FLORIDA AVE NE,904857,5265,399601.653054,137892.960573,Photo,150,100,,,No,25,2014-01-27T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.995608706,38.912332286599998,477204,2921366,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,100,100,100,,No,25,2014-01-10T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.06302572,38.905022121,477224,2923411,3200 M ST NW BLOCK NORTH SIDE,271896,7676,394533.49,137463.82,Moving,50,50,,,No,13,2014-01-14T00:00:00.000Z,T742,FAIL TO DISPLAY CURRENT INSPECTION STICKER,
-77.068648525399993,38.924898733600003,477423,2924244,3500 MASSACHUSETTS AVE NW E/B,284693,5097,394047.44,139670.64,Photo,100,100,,,No,25,2014-01-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.062923208699999,38.943161972799999,477709,2929365,CONNECTICUT AVE NW @ VAN NESS ST NW,902252,1198,394545.299993,141697.660001,Moving,25,25,,,No,2,2014-01-23T00:00:00.000Z,T181,IMPROPER TURN AT AN INTERSECTION,
-76.964880425700002,38.897306834,477537,2917889,2800 BLK BENNING RD NE E/B,805468,4693,403046.72,136606.06,Photo,300,300,300,,No,25,2014-01-05T00:00:00.000Z,T122,SPEED 26-30 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,477601,2934251,600 BLK MISSOURI AVE NW SE/B,812484,10729,398103.155,143451.715,Photo,100,100,,,No,25,2014-01-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.008036284400006,38.942388574500001,477628,2918689,N CAPITOL ST N/B @ HAREWOOD RD NE,807916,6783,399303.5142,141609.9565,Photo,150,150,,,No,25,2014-01-06T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.062813777,38.905184414600001,477287,2925214,M ST NW @ WISCONSIN AVE NW,905660,3141,394551.885849,137481.823229,Moving,100,0,100,,No,2,2014-01-16T00:00:00.000Z,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",
-77.009181177499997,38.87981334,477971,2924255,S CAPITOL RAMP S/B BEFORE I ST SW,809933,8491,399203.562,134663.6004,Photo,150,150,,,No,25,2014-01-15T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.068648525399993,38.924898733600003,479334,2923739,3500 MASSACHUSETTS AVE NW E/B,284693,5097,394047.44,139670.64,Photo,100,100,,,No,25,2014-01-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.970601778399995,38.917984645099999,479376,2917916,2700 BLK NEW YORK AVE NE W/B,287175,,402549.67,138901.29,Photo,100,100,,,No,25,2014-01-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,479211,2923881,600 BLK MISSOURI AVE NW SE/B,812484,10729,398103.155,143451.715,Photo,100,100,,,No,25,2014-01-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.031957384500004,38.902530548199998,479217,2934850,14TH ST N/B @ K ST NW,900719,3438,397228.190011,137185.833341,Photo,150,150,,,No,25,2014-01-30T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.015224534,38.905214963799999,479224,2927004,3RD ST S/B @ NEW YORK AVE NW,900244,3929,398679.659997,137483.450013,Photo,150,150,150,,No,25,2014-01-18T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.068648525399993,38.924898733600003,479233,2919195,3500 MASSACHUSETTS AVE NW E/B,284693,5097,394047.44,139670.64,Photo,100,100,,,No,25,2014-01-07T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.050290703599998,38.921433475299999,479819,2916369,2500 CONNECTICUT AVE NW TAFT BRIDG*,809370,8009,395639.1,139284.93,Moving,300,300,,,No,2,2014-01-02T00:00:00.000Z,T122,SPEED 26-30 MPH OVER THE SPEED LIMIT,
-77.071561028,38.954700485399997,480414,2920944,NEBRASKA AVE NE/B @ FESSENDEN ST NW,902679,2028,393797.479992,142979.090018,Photo,150,150,,,No,25,2014-01-10T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.038486841099996,38.911505189800003,480416,2934810,1600 17TH ST NW BLOCK WEST SIDE,808622,7386,396662.24,138182.31,No Ticket Type,100,100,,,No,16,2014-01-30T00:00:00.000Z,T519,OPERATING UNSAFE PUBLIC VEHICLE FOR HIRE,
-77.052296062899998,38.924877642799999,480463,2923827,CONNECTICUT AVE NW @ 24TH ST NW,901778,2054,395465.418746,139667.359391,Moving,35,35,,,No,13,2014-01-15T00:00:00.000Z,T205,OBSTRUCTING CROSSWALK OR INTERSECTION,
-77.068648525399993,38.924898733600003,480617,2915854,3500 MASSACHUSETTS AVE NW E/B,284693,5097,394047.44,139670.64,Photo,100,200,100,,No,25,2014-01-01T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.954672541600004,38.887590581300003,480773,2918291,N/B MINNESOTA AVE @ B ST SE,904187,4481,403932.760002,135527.870011,Moving,100,0,,,Yes,22,2014-01-05T00:00:00.000Z,T112,DISOBEY TRAFFIC CONTROL DEVICE,
-77.023097180099995,38.928130692099998,480586,2931229,GEORGIA AVE NW @ COLUMBIA RD NW,902126,2181,397997.450012,140027.430015,Moving,150,0,,,No,3,2014-01-25T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.995608706,38.912332286599998,481210,2927332,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,100,200,100,,No,25,2014-01-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.967427061600006,38.923733728099997,481243,2934738,2600 BLADENSBURG RD NE BLOCK NORTH*,287130,1338,402824.76,139539.58,Moving,50,50,,,No,5,2014-01-30T00:00:00.000Z,T713,SEAT BELT REGULATION VIOLATION,
-77.018912579100004,38.933119795700001,482387,2924686,3500 BLK PARK PL NW S/B,807774,6667,398360.41,140581.18,Photo,100,100,,,No,25,2014-01-16T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,482155,2934254,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,100,200,100,,No,25,2014-01-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.983304906100003,38.853305123799998,482827,2925034,SUITLAND PKWY W/B @ STANTON RD SE,,3557,401449.3426,131721.086,Photo,,0,,,No,25,2014-01-16T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,483345,2935566,600 BLK MISSOURI AVE NW SE/B,812484,10729,398103.155,143451.715,Photo,100,0,100,,No,25,2014-01-31T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.946761515,38.863749777300001,483379,2932394,PENNSYLVANIA E/B @ SOUTHERN AVE SE,903580,3456,404620.655522,132881.732441,Photo,150,150,,,No,25,2014-01-26T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.020914492200006,38.8998196995,483904,2929704,600 H ST NW,807858,6734,398185.99,136884.63,Moving,50,0,,,No,1,2014-01-23T00:00:00.000Z,T080,FAIL TO EXHIBIT DRIVERS LICENSE OR PERMIT,
-77.014036759199996,38.895624628,483926,2918324,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,100,100,,,No,25,2014-01-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.964880425700002,38.897306834,484134,2927261,2800 BLK BENNING RD NE E/B,805468,4693,403046.72,136606.06,Photo,100,100,,,No,25,2014-01-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018912579100004,38.933119795700001,484135,2935985,3500 BLK PARK PL NW S/B,807774,6667,398360.41,140581.18,Photo,100,200,100,,No,25,2014-01-31T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.008036284400006,38.942388574500001,484403,2917799,N CAPITOL ST N/B @ HAREWOOD RD NE,807916,6783,399303.5142,141609.9565,Photo,150,125,,,No,25,2014-01-04T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.995608706,38.912332286599998,484653,2929563,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,100,100,,,No,25,2014-01-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.004595078799994,38.9089048795,485008,2928976,NEW YORK AVE W/B @ FLORIDA AVE NE,904857,5265,399601.653054,137892.960573,Photo,,0,,,No,25,2014-01-22T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.049979709699997,38.902533746700001,485314,2927264,2200 BLOCK K ST NW E/B,805065,4361,395664.92,137186.89,Photo,100,100,,,No,25,2014-01-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.009303745699995,38.917197671099999,485146,2917029,2000 NORTH CAPITOL ST NW BLOCK WES*,227662,,399193.35,138813.56,Moving,50,50,,,No,5,2014-01-03T00:00:00.000Z,T713,SEAT BELT REGULATION VIOLATION,
