X,Y,OBJECTID,ROW_,LOCATION,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKETTYPE,FINEAMT,TOTALPAID,PENALTY1,PENALTY2,ACCIDENTINDICATOR,AGENCYID,TICKETISSUEDATE,VIOLATIONCODE,VIOLATIONDESC,ROW_ID
-76.976069064399994,38.887609896400001,404059,1712352,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,0,125,,No,25,2011-11-09T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.102765836,38.921638505200001,404145,1728165,CANAL RD NW .3 M S/O AZ AVE S/B,810860,9309,391088.6001,139311.5049,Photo,,0,,,No,25,2011-11-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,404517,1725698,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-26T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,404892,1726401,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,250,125,,No,25,2011-11-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.0072437428,38.938546666,404415,1729894,3100 BLK N CAPITOL ST NW SB,816000,14265,399372.1876,141183.465,Photo,150,150,,,No,25,2011-11-30T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.976069064399994,38.887609896400001,405030,1725541,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,250,125,,No,25,2011-11-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,405031,1719183,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,125,,,No,25,2011-11-20T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.981139225899994,38.8369527009,405561,1729566,1400 BLK SOUTHERN AVE SE SW/B,808913,7633,401637.7,129905.89,Photo,125,125,,,No,25,2011-11-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.977260300599994,38.8926605905,406101,1711305,200 19TH ST NE BLOCK WEST SIDE,813386,11515,401972.93,136089.95,Moving,30,30,,,No,6,2011-11-06T00:00:00.000Z,T333,FAIL TO DISPLAY PROOF OF VEHICLE INSURANCE,
-77.018353403,38.817415570400001,406122,1726285,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995238710400002,38.861287765500002,406239,1716897,SUITLAND PK .3 MILES PRIOR TO FIRTH,,3557,400413.4347,132607.0948,Photo,125,250,125,,No,25,2011-11-16T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.976069064399994,38.887609896400001,406242,1711483,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,125,125,,No,25,2011-11-07T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.980473639600007,38.927365006499997,406645,1724135,1700 BLK RHODE ISLAND AVE NE NE/B,43650,13035,401693.34,139942.36,Photo,125,125,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.997720663099997,38.905969482300002,406967,1727271,600 BLK FLORIDA AVE NE NW/B,800500,423,400197.9,137567.1,Photo,125,125,,,No,25,2011-11-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.070309588300006,38.953748349599998,406733,1717909,4900 BLK CONNECTICUT AVE NW SE/B,295434,2140,393905.87,142873.31,Photo,125,125,,,No,25,2011-11-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.102765836,38.921638505200001,406737,1728623,CANAL RD NW .3 M S/O AZ AVE S/B,810860,9309,391088.6001,139311.5049,Photo,,0,,,No,25,2011-11-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.015224534,38.905214963799999,407486,1724540,3RD ST. S/B @ NEW YORK AVE. N.W.,900244,3929,398679.659997,137483.450013,Photo,150,150,,,No,25,2011-11-25T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.952187001799999,38.895681087299998,407541,1724192,DC295 NE UNDER BENNING RD N/B,,5134,404147.9324,136426.0894,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.976069064399994,38.887609896400001,407266,1709601,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,0,125,,No,25,2011-11-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,407108,1715555,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,125,,,No,25,2011-11-13T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.102765836,38.921638505200001,407983,1728966,CANAL RD NW .3 M S/O AZ AVE S/B,810860,9309,391088.6001,139311.5049,Photo,,0,,,No,25,2011-11-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.102765836,38.921638505200001,408593,1722060,CANAL RD NW .3 M S/O AZ AVE S/B,810860,9309,391088.6001,139311.5049,Photo,,0,,,No,25,2011-11-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,408420,1718341,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,125,,,No,25,2011-11-19T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,408882,1708795,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,125,125,,,No,25,2011-11-01T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,409581,1708955,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,125,125,125,,No,25,2011-11-01T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.013201740499994,38.966745773200003,409432,1726897,6300 BLK BLAIR ROAD NW S/B,802914,2396,398856.1,144313.88,Photo,125,0,,,No,25,2011-11-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.959927004799994,38.866872093200001,410035,1721965,1900 BLK BRANCH AVE SE N/B,800638,675,403477.897953,133227.748409,Photo,,0,,,No,25,2011-11-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.0884041236,38.915715832399997,409797,1724361,1900 BLOCK FOXHALL RD NW N/B,804154,3583,392333.375,138652.7349,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.994963953799996,38.8876018793,410676,1711442,8TH AND INDEPENDENCE AVE SE,900820,89,400437.119998,135528.159995,Moving,50,50,,,Yes,1,2011-11-06T00:00:00.000Z,T185,MAKING A TURN FROM THE WRONG LANE,
-77.021887581100003,38.958977868799998,410631,1712125,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,125,250,125,,No,25,2011-11-08T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.993864394900001,38.9219980584,410312,1726913,RHODE ISLAND W/B @ REED NE,810409,8921,400532.26,139346.42,Photo,150,150,,,No,25,2011-11-27T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.033426931700006,38.9620497839,411217,1710749,MILITARY RD W/B @ 14TH ST NW,900063,4223,397103.139835,143793.029027,Photo,150,0,150,,No,25,2011-11-05T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.95237695199999,38.859664879599997,411471,1713884,3700 BLK SOUTHERN AVENUE SE (SW/B),31943,1435,404133.54,132428.01,Photo,150,300,150,,No,25,2011-11-11T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.102765836,38.921638505200001,411989,1728188,CANAL RD NW .3 M S/O AZ AVE S/B,810860,9309,391088.6001,139311.5049,Photo,,0,,,No,25,2011-11-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,412045,1720100,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,150,300,150,,No,25,2011-11-21T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.983304906100003,38.853305123799998,412132,1718138,SUITLAND PKWY W/B AT STANTON RD SE,,3557,401449.3426,131721.086,Photo,150,150,,,No,25,2011-11-18T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.97725892,38.8872274581,412818,1719745,200 BLK 19TH ST SE N/B,803576,3072,401973.2,135486.83,Photo,125,250,125,,No,25,2011-11-20T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,412874,1723878,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.97725892,38.8872274581,413465,1714204,200 BLK 19TH ST SE N/B,803576,3072,401973.2,135486.83,Photo,125,0,125,,No,25,2011-11-12T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.008919021400004,38.9074062424,413121,1711390,NEW YORK AVE SW/B @ N CAPITOL ST NE,913925,13000,399226.6082,137726.6274,Photo,150,150,,,No,25,2011-11-06T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.0884041236,38.915715832399997,413130,1723235,1900 BLOCK FOXHALL RD NW N/B,804154,3583,392333.375,138652.7349,Photo,,0,,,No,25,2011-11-24T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.015224534,38.905214963799999,413175,1711532,3RD ST. S/B @ NEW YORK AVE. N.W.,900244,3929,398679.659997,137483.450013,Photo,150,0,150,,No,25,2011-11-07T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.959927004799994,38.866872093200001,413277,1721368,1900 BLK BRANCH AVE SE N/B,800638,675,403477.897953,133227.748409,Photo,,0,,,No,25,2011-11-23T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.965548279399997,38.936589850799997,413326,1710639,3800 BLK EASTERN AVENUE NE (SE/B),30648,10106,402987.14,140966.78,Photo,150,300,150,,No,25,2011-11-05T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,412942,1727047,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,150,150,,,No,25,2011-11-27T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.017248761299996,38.820666899199999,413864,1728755,DC295 SW .3 MILES S/O EXIT 1 N/B,,14688,398502.31,128098.0299,Photo,,0,,,No,25,2011-11-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.981039828299998,38.904177646400001,414011,1709797,1100 BLK BLADENSBURG RD NE NE/B,74591,1489,401644.78,137368.36,Photo,125,0,,,No,25,2011-11-03T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,413626,1713899,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,125,,,No,25,2011-11-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.031959568399998,38.885975385400002,413717,1709341,14TH ST N/B @ C ST SW,908325,4905,397227.357147,135348.079995,Photo,150,150,,,No,25,2011-11-02T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.018353403,38.817415570400001,413785,1729344,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.970650294899997,38.873471382600002,414115,1725431,PENNSYLVANIA W/B AT MINNESOTA SE,805905,5055,402547.0511,133959.9646,Photo,150,0,150,,No,25,2011-11-25T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.018353403,38.817415570400001,414968,1713294,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,125,,,No,25,2011-11-10T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.981039828299998,38.904177646400001,414975,1724258,1100 BLK BLADENSBURG RD NE NE/B,74591,1489,401644.78,137368.36,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.980473639600007,38.927365006499997,414985,1720031,1700 BLK RHODE ISLAND AVE NE NE/B,43650,13035,401693.34,139942.36,Photo,125,0,125,,No,25,2011-11-21T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.959927004799994,38.866872093200001,414988,1720014,1900 BLK BRANCH AVE SE N/B,800638,675,403477.897953,133227.748409,Photo,125,0,125,,No,25,2011-11-21T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.016182522600005,38.904886570599999,414990,1717997,NY AVE W/B AT 4TH ST NW,906275,5435,398596.559997,137447.010013,Photo,150,0,,,No,25,2011-11-18T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.018353403,38.817415570400001,415010,1723705,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.109942113299994,38.933445712699999,415035,1709186,5700 BLK MACARTHUR BLV NW NB,811159,9558,390467.87,140622.93,Photo,125,125,,,No,25,2011-11-02T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.959927004799994,38.866872093200001,415038,1711011,1900 BLK BRANCH AVE SE N/B,800638,675,403477.897953,133227.748409,Photo,125,125,,,No,25,2011-11-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,415044,1711050,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,125,0,,,No,25,2011-11-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.97725892,38.8872274581,415046,1729391,200 BLK 19TH ST SE N/B,803576,3072,401973.2,135486.83,Photo,,0,,,No,25,2011-11-29T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,415053,1708808,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,125,0,,,No,25,2011-11-01T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.955607017600002,38.864357287399997,415054,1714227,3600 BLK ALABAMA AVE SE NE/B,278406,8743,403852.94,132948.76,Photo,125,125,,,No,25,2011-11-12T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.976069064399994,38.887609896400001,417107,1716490,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,125,,,No,25,2011-11-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.991529222099999,38.902519448699998,416788,1715016,K ST NE @ 11TH ST NE,905632,7413,400734.959999,137184.150013,Moving,50,100,50,,No,1,2011-11-13T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-76.959927004799994,38.866872093200001,417539,1714846,1900 BLK BRANCH AVE SE N/B,800638,675,403477.897953,133227.748409,Photo,125,0,125,,No,25,2011-11-13T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.008919021400004,38.9074062424,417269,1718858,NEW YORK AVE SW/B @ N CAPITOL ST NE,913925,13000,399226.6082,137726.6274,Photo,150,300,150,,No,25,2011-11-19T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.977788019299993,38.9172405574,418166,1713386,NEW YORK AVE W/B @ MONTANA AVE NE,815963,11567,401926.4851,138818.5139,Photo,150,0,150,,No,25,2011-11-10T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.952187001799999,38.895681087299998,417945,1724929,DC295 NE UNDER BENNING RD N/B,,5134,404147.9324,136426.0894,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.952187001799999,38.895681087299998,418005,1727197,DC295 NE UNDER BENNING RD N/B,,5134,404147.9324,136426.0894,Photo,,0,,,No,25,2011-11-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.109942113299994,38.933445712699999,418490,1717989,5700 BLK MACARTHUR BLV NW NB,811159,9558,390467.87,140622.93,Photo,125,250,125,,No,25,2011-11-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.028012506899998,38.961266859200002,418594,1712242,GEORGIA AVE S/B AT MISSOURI AVE NW,903210,2731,397572.372636,143705.959203,Photo,150,75,,,No,25,2011-11-08T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.031957384500004,38.902530548199998,418349,1709550,K ST NW @ 14TH ST NW,900719,3438,397228.190011,137185.833341,Moving,25,25,,,No,13,2011-11-03T00:00:00.000Z,T559,VIOLATION OF NO TURN SIGN,
-77.018353403,38.817415570400001,418942,1718248,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,75,125,,No,25,2011-11-19T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,419114,1715768,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,200,200,,,No,25,2011-11-14T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-76.965548279399997,38.936589850799997,418887,1710961,3800 BLK EASTERN AVENUE NE (SE/B),30648,10106,402987.14,140966.78,Photo,125,0,,,No,25,2011-11-05T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,418893,1726200,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-11-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.017248761299996,38.820666899199999,419516,1724935,DC295 SW .3 MILES S/O EXIT 1 N/B,,14688,398502.31,128098.0299,Photo,,0,,,No,25,2011-11-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,420175,1726188,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.001436218500004,38.942909823,420595,1720819,HAWAII AVE NE @ VARNUM ST NE,902758,10039,399875.690014,141667.790017,Moving,50,50,,,No,4,2011-11-22T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-77.018353403,38.817415570400001,420601,1723219,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-24T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-77.071561027900003,38.9547004852,420976,1716959,NEBRASKA NE/B @ FESSENDEN NW,802651,2028,393797.48,142979.09,Photo,150,300,150,,No,25,2011-11-16T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.018353403,38.817415570400001,420761,1723317,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-24T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,420768,1722388,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,,0,,,No,25,2011-11-24T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.015224534,38.905214963799999,420463,1715441,3RD ST. S/B @ NEW YORK AVE. N.W.,900244,3929,398679.659997,137483.450013,Photo,150,150,150,,No,25,2011-11-13T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.018353403,38.817415570400001,420469,1727394,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,421285,1713872,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,125,,,No,25,2011-11-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.031967321699994,38.891262581200003,421084,1719929,100 14TH ST NW,803183,2639,397226.89,135935,Moving,75,150,75,,No,1,2011-11-21T00:00:00.000Z,T639,ONE RUNNING LIGHT,
-77.028139705399994,38.892093179,422019,1712261,12TH ST N/B AT CONSTITUTION AVE NW,905603,7383,397558.981244,136027.093532,Photo,150,300,150,,No,25,2011-11-08T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.976069064399994,38.887609896400001,422020,1710219,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,250,125,,No,25,2011-11-04T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,422026,1721745,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.97725892,38.8872274581,421558,1710450,200 BLK 19TH ST SE N/B,803576,3072,401973.2,135486.83,Photo,125,0,,,No,25,2011-11-04T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.952187001799999,38.895681087299998,422566,1723149,DC295 NE UNDER BENNING RD N/B,,5134,404147.9324,136426.0894,Photo,,0,,,No,25,2011-11-24T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.021887581100003,38.958977868799998,422590,1726676,600 BLK MISSOURI AVE NW NW/B,812484,10729,398103.155,143451.715,Photo,,0,,,No,25,2011-11-26T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.102765836,38.921638505200001,423025,1722029,CANAL RD NW .3 M S/O AZ AVE S/B,810860,9309,391088.6001,139311.5049,Photo,,0,,,No,25,2011-11-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.017248761299996,38.820666899199999,423486,1728391,DC295 SW .3 MILES S/O EXIT 1 N/B,,14688,398502.31,128098.0299,Photo,,0,,,No,25,2011-11-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.109942113299994,38.933445712699999,423493,1716078,5700 BLK MACARTHUR BLV NW NB,811159,9558,390467.87,140622.93,Photo,150,150,,,No,25,2011-11-14T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,423496,1721009,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,125,0,,,No,25,2011-11-22T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.817415570400001,423214,1726459,DC295 SW .7 MILES S/O EXIT 1 S/B,,6993,398406.31,127737.13,Photo,,0,,,No,25,2011-11-26T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.976069064399994,38.887609896400001,423877,1717891,1900 BLK INDEPENDENCE AVE SE E/B,811375,9749,402076.42,135529.31,Photo,125,125,,,No,25,2011-11-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
