X,Y,OBJECTID,ROW_,LOCATION,ADDRESS_ID,STREETSEGID,XCOORD,YCOORD,TICKETTYPE,FINEAMT,TOTALPAID,PENALTY1,PENALTY2,ACCIDENTINDICATOR,AGENCYID,TICKETISSUEDATE,VIOLATIONCODE,VIOLATIONDESC,ROW_ID
-76.970601778399995,38.917984645099999,836539,1578097,2700 BLK NEW YORK AVE NE (W/B),287175,,402549.67,138901.29,Photo,125,125,,,No,25,2011-04-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,836901,1586423,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,150,300,150,,No,25,2011-04-30T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.092240072500005,38.9139016062,837007,1579708,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,125,125,,,No,25,2011-04-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.004595078199998,38.908904879799998,837633,1585655,NEW YORK W/B @ FLORIDA NE,807208,6179,399601.6531,137892.9606,Photo,150,0,,,No,25,2011-04-29T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.997741564500004,38.862376412700002,837288,1578653,SUITLAND E/B AT FIRTH STERLING SE,,3557,400196.2067,132727.9342,Photo,150,150,,,No,25,2011-04-16T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.014250907700003,38.898769477199998,837305,1576937,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,250,125,,No,25,2011-04-12T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.015442871900007,38.9072426245,837369,1573742,N ST NW @ NEW JERSEY AVE NW,905098,5676,398660.759997,137708.539997,Moving,50,0,,,No,7,2011-04-07T00:00:00.000Z,T713,SEAT BELT REGULATION VIOLATION,
-77.092240072500005,38.9139016062,838179,1576928,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,125,125,,,No,25,2011-04-12T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.092240072500005,38.9139016062,837809,1577581,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,125,125,,,No,25,2011-04-14T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,838768,1583032,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,0,,,No,25,2011-04-24T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.050731427700001,38.9069846306,839508,1577522,2300 N ST NW BLOCK SOUTH SIDE,242335,7515,395599.99,137681.01,No Ticket Type,500,0,,,No,16,2011-04-14T00:00:00.000Z,T299,FAIL TO HAVE INSURANCE TAXI/VEHICLE FOR HIRE,
-76.995608706,38.912332286599998,840025,1575181,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-04-09T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.95237695199999,38.859664879599997,840375,1573075,3700 BLK SOUTHERN AVENUE SE (SW/B),31943,1435,404133.54,132428.01,Photo,125,250,125,,No,25,2011-04-06T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.995238710400002,38.861287765500002,840404,1583623,SUITLAND PK .3 MILES PRIOR TO FIRTH,,3557,400413.4347,132607.0948,Photo,125,125,,,No,25,2011-04-25T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.061401063299996,38.938249208099997,840183,1575541,3000 RODMAN ST NW BLOCK SOUTH SIDE,805081,4374,394676.89,141152.21,Moving,50,50,,,No,2,2011-04-10T00:00:00.000Z,T227,FAIL TO PROPERLY FASTEN TAGS TO VEHICLE,
-76.995608706,38.912332286599998,840906,1577621,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,250,125,,No,25,2011-04-14T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.090611217800003,38.949699570100002,840537,1581703,46TH ST NW @ BRANDYWINE ST NW,903893,702,392145.710007,142425.410018,Moving,50,50,,,No,2,2011-04-21T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-76.965164187699997,38.925176211699998,841282,1586115,S DAKOTA E/B @ BLADENSBURG RD NE,903777,4229,403020.923969,139699.780351,Photo,150,0,150,,No,25,2011-04-30T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.007219838599994,38.845170338599999,841088,1570628,I-295 AT EXIT 2 SE N/B,,14693,399373.44,130817.96,Photo,150,150,,,No,25,2011-04-02T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.917822177299996,38.899475755799998,841807,1579819,800 BLK EASTERN AVENUE NE (W/B),807266,6230,407128.67,136849.45,Photo,200,0,200,,No,25,2011-04-18T00:00:00.000Z,T121,SPEED 21-25 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,841885,1578214,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-04-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.036408875899994,38.954381069100002,842148,1586640,5400 BLK 16TH STREET NW S/B,804735,4083,396844.36,142941.83,Photo,125,125,,,No,25,2011-04-30T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.964880425700002,38.897306834,843090,1578194,2800 BLK BENNING ROAD NE E/B,805468,4693,403046.72,136606.06,Photo,125,125,,,No,25,2011-04-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014250907700003,38.898769477199998,842871,1580813,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,250,125,,No,25,2011-04-20T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.965548279399997,38.936589850799997,842927,1570325,3800 BLK EASTERN AVENUE NE (SE/B),30648,10106,402987.14,140966.78,Photo,150,150,,,No,25,2011-04-01T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.937545205700005,38.889779411100001,843606,1570880,E CAPITOL W/B AT BENNING RD NE,907804,5703,405418.542979,135771.724251,Photo,150,150,,,No,25,2011-04-02T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.952139352399996,38.896985935300002,843671,1584690,3400 BLK BENNING ROAD NE W/B,301049,6467,404151.99,136570.94,Photo,125,250,125,,No,25,2011-04-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.016182522600005,38.904886570599999,843346,1573688,NY AVE W/B AT 4TH ST NW,906275,5435,398596.559997,137447.010013,Photo,150,0,150,,No,25,2011-04-07T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.022210177100007,38.915849725199998,843207,1571791,1900 7 ST NW,238381,2329,398074.03,138664.12,Moving,100,100,,,No,2,2011-04-04T00:00:00.000Z,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",
-76.999511519,38.901331642199999,843208,1572649,5TH & I ST NE,907228,3322,400042.570014,137052.259997,Moving,50,0,,,No,1,2011-04-05T00:00:00.000Z,T128,PASSING STOP SIGN WITHOUT COMING TO A FULL STOP,
-76.995608706,38.912332286599998,844335,1578431,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-04-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.042686542799999,38.922668569099997,844475,1578923,18TH ST NW @ COLUMBIA RD NW,904604,1874,396298.579995,139421.699999,Moving,25,25,,,No,3,2011-04-16T00:00:00.000Z,T183,TURNING LEFT WHERE LEFT TURNS ARE PROHIBITED,
-77.070805249200006,38.956107406500003,844243,1583624,5100 BLK CONN AVE NW,264349,320,393863.11,143135.22,Moving,100,0,,,No,2,2011-04-25T00:00:00.000Z,T591,"DISTRACTED DRIVING USING CELL PHONE, OTHER DEVICE",
-76.935017149800004,38.911339636100003,845596,1579807,DC 295 NE .1 MILE SOUTH OF EASTERN,,5134,405636.164,138165.2343,Photo,125,250,125,,No,25,2011-04-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.8174155695,845627,1573878,DC 295 SW . 7 MILES SOUTH OF EXIT,,6993,398406.31,127737.1299,Photo,125,250,125,,No,25,2011-04-07T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,845628,1582889,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,0,,,No,25,2011-04-23T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.997720663099997,38.905969482300002,845640,1579233,600 BLK FLORIDA AVE NE NW/B,800500,423,400197.9,137567.1,Photo,125,125,,,No,25,2011-04-17T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.0090655419,38.900215670500003,845641,1577086,N CAPITOL ST S/B @ H ST NW,905702,3950,399213.820477,136928.417149,Photo,150,150,,,No,25,2011-04-12T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-76.965548279399997,38.936589850799997,845643,1582995,3800 BLK EASTERN AVENUE NE (SE/B),30648,10106,402987.14,140966.78,Photo,125,150,125,,No,25,2011-04-24T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014250907700003,38.898769477199998,847731,1575406,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,125,,,No,25,2011-04-09T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-76.964880425700002,38.897306834,848180,1570714,2800 BLK BENNING ROAD NE E/B,805468,4693,403046.72,136606.06,Photo,150,150,,,No,25,2011-04-02T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.95237695199999,38.859664879599997,848630,1579903,3700 BLK SOUTHERN AVENUE SE (SW/B),31943,1435,404133.54,132428.01,Photo,125,250,125,,No,25,2011-04-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018353403,38.8174155695,848687,1584940,DC 295 SW . 7 MILES SOUTH OF EXIT,,6993,398406.31,127737.1299,Photo,125,125,,,No,25,2011-04-27T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,849579,1578368,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-04-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.051515732799999,38.923537286399998,849697,1585766,CALVERT ST NW @ CONNECTICUT AVE NW,903793,4982,395532.999994,139518.530015,Moving,250,250,,,No,2,2011-04-29T00:00:00.000Z,T759,FAIL TO YIELD RIGHT OF WAY TO PEDESTRIAN,
-77.051515732799999,38.923537286399998,849795,1573749,W/B CALVERT ST @ CONNECTICUT AVE NW,903793,4982,395532.999994,139518.530015,Moving,150,150,,,No,2,2011-04-07T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.014036759199996,38.895624628,849610,1575072,3RD ST TUNNEL NW N/B AT MA AVE EXIT,,6364,398782.5209,136418.8295,Photo,125,125,125,,No,25,2011-04-09T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.018912579100004,38.933119795700001,850614,1574341,3500 BLK. PARK PL. NW (SB),807774,6667,398360.41,140581.18,Photo,125,125,,,No,25,2011-04-08T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014250907700003,38.898769477199998,850384,1581290,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,125,,,No,25,2011-04-21T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.092240072500005,38.9139016062,851894,1582294,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,150,150,,,No,25,2011-04-22T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.970601778399995,38.917984645099999,851900,1586431,2700 BLK NEW YORK AVE NE (W/B),287175,,402549.67,138901.29,Photo,150,150,,,No,25,2011-04-30T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.023922020499995,38.971496189500002,852639,1585031,6701 PINEY BRANCH RD NW,250844,5866,397927.19,144841.41,Moving,500,1000,500,,No,4,2011-04-28T00:00:00.000Z,T711,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,
-76.95237695199999,38.859664879599997,852649,1571246,3700 BLK SOUTHERN AVENUE SE (SW/B),31943,1435,404133.54,132428.01,Photo,150,150,,,No,25,2011-04-03T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-77.004595078199998,38.908904879799998,852300,1585188,NEW YORK W/B @ FLORIDA NE,807208,6179,399601.6531,137892.9606,Photo,150,150,,,No,25,2011-04-28T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.014250907700003,38.898769477199998,853202,1579927,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,150,150,,,No,25,2011-04-18T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,853510,1575770,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,250,125,,No,25,2011-04-10T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.014250907700003,38.898769477199998,853808,1577473,3RD ST TUNNEL NW S/B AT 3RD ST EXIT,,5435,398763.9982,136767.9356,Photo,125,125,,,No,25,2011-04-13T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,853810,1578899,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-04-16T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.004161076299994,38.876489034899997,853832,1573432,NEW JERSEY AVE SE @ M ST SE,911095,13759,399639.131294,134294.54553,Moving,150,150,,,No,25,2011-04-06T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.033428805499994,38.953503382699999,853851,1581046,5200 BLK 14TH STREET NW (S/B),807819,6705,397102.63,142844.3,Photo,125,125,,,No,25,2011-04-20T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.036408875899994,38.954381069100002,854024,1578256,5400 BLK 16TH STREET NW S/B,804735,4083,396844.36,142941.83,Photo,125,125,,,No,25,2011-04-15T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.022221842899995,38.978448087399997,854903,1585622,7300 BLAIR RD NW,251013,3804,398074.71,145613.1,Moving,150,150,,,No,25,2011-04-29T00:00:00.000Z,T710,TRUCK RESTRICTED ROUTE,
-77.004706564399996,38.839766194200003,854501,1576762,3500 BLK M.L.KING JR. AVE. S.E. SE/,803544,3043,399591.5877,130218.0484,Photo,125,0,125,,No,25,2011-04-12T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,854504,1585441,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-04-28T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.006192194799993,38.927443584400002,855081,1574108,100 BLK MICHIGAN AVENUE NE E/B,146162,2623,399463.27,139950.92,Photo,125,0,125,,No,25,2011-04-07T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.032984701100006,38.930457598799997,855117,1572703,3300 BLK 14TH ST NW,234465,9543,397140.2,140286,Moving,50,50,,,No,2,2011-04-05T00:00:00.000Z,T713,SEAT BELT REGULATION VIOLATION,
-76.985842726100003,38.9089745526,855178,1575288,MONTELLO AVE NE @ RAUM ST NE,905666,7212,401228.099999,137900.779997,Moving,500,500,,,No,5,2011-04-09T00:00:00.000Z,T711,OWNER OPERATE OR PERMIT OPERATION OF UNINSRD VEH,
-77.048808603300003,38.9058586851,855226,1575217,1200 22ND ST NW BLOCK EAST SIDE,804733,4081,395766.7,137555.93,No Ticket Type,25,25,,,No,16,2011-04-09T00:00:00.000Z,T679,"LOITERING, TAXI OR LIMO",
-76.995608706,38.912332286599998,855522,1584717,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,150,150,,,No,25,2011-04-27T00:00:00.000Z,T120,SPEED 16-20 MPH OVER THE SPEED LIMIT,
-76.995608706,38.912332286599998,856157,1579929,600 BLK NEW YORK AVENUE NE W/B,288753,14658,400381.05,138273.43,Photo,125,125,,,No,25,2011-04-18T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.033426931700006,38.9620497839,856534,1583761,MILITARY RD W/B @ 14TH ST NW,900063,4223,397103.139835,143793.029027,Photo,150,300,150,,No,25,2011-04-25T00:00:00.000Z,T113,FAIL TO STOP PER REGULATIONS FACING RED SIGNAL,
-77.006192194799993,38.927443584400002,856334,1579566,100 BLK MICHIGAN AVE NE W/B,146162,2623,399463.27,139950.92,Photo,125,125,,,No,25,2011-04-17T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.109942113299994,38.933445712699999,856787,1576335,5700 BLK MACARTHUR BLV NW NB,811159,9558,390467.87,140622.93,Photo,125,0,125,,No,25,2011-04-11T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
-77.092240072500005,38.9139016062,856852,1574359,4700 BLK MACARTHUR BLVD NW S/B,807090,6074,392000.5,138451.67,Photo,125,125,,,No,25,2011-04-08T00:00:00.000Z,T119,SPEED 11-15 MPH OVER THE SPEED LIMIT,
